Estado,Genero,Edad,cod_depto,nombre,cod_muni,municipio,Anio
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,3,Sacatepequez,8,San Lucas Sacatepequez,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,1,Guatemala,65,Villa Canales,2010
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,28,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,5,Escuintla,13,Nueva Concepcion,2010
Traslado,FEMENINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,51,Santa Catarina Pinula,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,59,San Juan Sacatepequez,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,12,San Marcos,2,San Pedro Sacatepequez,2010
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,62,Fraijanes,2010
Traslado,MASCULINO,27,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,29,1,Guatemala,52,San Jose Pinula,2013
Traslado,FEMENINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,33,3,Sacatepequez,7,San Bartolome Milpas Altas,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,29,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,3,Sacatepequez,6,Santiago Sacatepequez,2010
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,29,1,Guatemala,63,Amatitlan,2013
Activo,FEMENINO,28,1,Guatemala,66,San Miguel Petapa,2011
Activo,MASCULINO,28,3,Sacatepequez,4,Sumpango,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,26,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,32,4,Chimaltenango,1,Chimaltenango,2010
Activo,MASCULINO,24,21,Jalapa,1,Jalapa,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,21,Jalapa,1,Jalapa,2010
Traslado,MASCULINO,27,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,29,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,24,5,Escuintla,1,Escuintla,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,30,1,Guatemala,52,San Jose Pinula,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,27,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,27,4,Chimaltenango,1,Chimaltenango,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,26,1,Guatemala,66,San Miguel Petapa,2010
Activo,FEMENINO,26,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,51,Santa Catarina Pinula,2010
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,29,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,4,Chimaltenango,1,Chimaltenango,2010
Activo,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,58,San Pedro Sacatepequez,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,3,Sacatepequez,1,Antigua Guatemala,2012
Traslado,FEMENINO,26,1,Guatemala,58,San Pedro Sacatepequez,2010
Traslado,FEMENINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,FEMENINO,26,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,25,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,25,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,25,5,Escuintla,1,Escuintla,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,27,1,Guatemala,64,Villa Nueva,2010
Activo,FEMENINO,25,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,32,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,29,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,63,Amatitlan,2010
Traslado,MASCULINO,27,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,27,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,66,San Miguel Petapa,2011
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,29,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,29,1,Guatemala,66,San Miguel Petapa,2011
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,54,Palencia,2010
Activo,MASCULINO,40,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,MASCULINO,26,1,Guatemala,55,Chinautla,2010
Activo,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,32,9,Quetzaltenango,14,Cantel,2018
Activo,FEMENINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,24,11,Retalhuleu,5,San Felipe Retalhuleu,2010
Activo,MASCULINO,24,5,Escuintla,11,Palin,2010
Traslado,FEMENINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,37,1,Guatemala,65,Villa Canales,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,65,Villa Canales,2010
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,28,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,31,1,Guatemala,64,Villa Nueva,2015
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2011
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,4,Chimaltenango,1,Chimaltenango,2010
Activo,FEMENINO,23,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,FEMENINO,22,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,24,1,Guatemala,51,Santa Catarina Pinula,2010
Traslado,MASCULINO,23,14,El Quiche,1,Santa Cruz del Quiche,2010
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,24,1,Guatemala,57,Mixco,2010
Activo,FEMENINO,33,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,28,3,Sacatepequez,6,Santiago Sacatepequez,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,4,Chimaltenango,1,Chimaltenango,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,25,3,Sacatepequez,4,Sumpango,2010
Traslado,MASCULINO,22,4,Chimaltenango,1,Chimaltenango,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,23,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,23,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,26,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,23,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,23,4,Chimaltenango,7,Patzun,2010
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2018
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,24,1,Guatemala,59,San Juan Sacatepequez,2010
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,28,1,Guatemala,59,San Juan Sacatepequez,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,27,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,23,1,Guatemala,65,Villa Canales,2010
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,26,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,23,1,Guatemala,64,Villa Nueva,2010
Activo,FEMENINO,24,1,Guatemala,64,Villa Nueva,2011
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,51,Santa Catarina Pinula,2010
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2011
Activo,MASCULINO,27,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,27,4,Chimaltenango,7,Patzun,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,29,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,23,1,Guatemala,64,Villa Nueva,2010
Activo,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,23,14,El Quiche,12,Joyabaj,2010
Activo,FEMENINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,24,1,Guatemala,58,San Pedro Sacatepequez,2010
Activo,FEMENINO,26,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,5,Escuintla,2,Santa Lucía Cotzumalguapa,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,3,Sacatepequez,8,San Lucas Sacatepequez,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,4,Chimaltenango,13,San Andres Itzapa,2010
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,31,1,Guatemala,58,San Pedro Sacatepequez,2013
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,39,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,29,1,Guatemala,64,Villa Nueva,2010
Activo,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,25,1,Guatemala,57,Mixco,2010
Activo,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,26,1,Guatemala,52,San Jose Pinula,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,22,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,31,1,Guatemala,63,Amatitlan,2010
Traslado,MASCULINO,23,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,65,Villa Canales,2010
Traslado,FEMENINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2011
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,64,Villa Nueva,2018
Traslado,MASCULINO,27,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,32,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,22,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,27,1,Guatemala,57,Mixco,2011
Activo,FEMENINO,24,1,Guatemala,64,Villa Nueva,2010
Activo,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,58,San Pedro Sacatepequez,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,29,1,Guatemala,64,Villa Nueva,2014
Activo,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,29,1,Guatemala,57,Mixco,2010
Activo,FEMENINO,23,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,23,4,Chimaltenango,7,Patzun,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,55,Chinautla,2010
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2011
Activo,MASCULINO,28,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,31,1,Guatemala,59,San Juan Sacatepequez,2010
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,28,1,Guatemala,57,Mixco,2012
Traslado,FEMENINO,34,1,Guatemala,54,Palencia,2019
Traslado,MASCULINO,23,1,Guatemala,63,Amatitlan,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,24,4,Chimaltenango,1,Chimaltenango,2010
Traslado,MASCULINO,25,4,Chimaltenango,16,El Tejar,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,FEMENINO,26,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,FEMENINO,25,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,27,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,23,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,24,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,23,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,22,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,23,9,Quetzaltenango,1,Quetzaltenango,2010
Traslado,MASCULINO,24,3,Sacatepequez,8,San Lucas Sacatepequez,2010
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,22,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,21,1,Guatemala,57,Mixco,2010
